?class	?label
"http://purl.obolibrary.org/obo/ENVO_01001138"	"carbon dioxide ice"
"http://purl.obolibrary.org/obo/PATO_0001885"	"hydrophobic"
"http://purl.obolibrary.org/obo/ENVO_01000734"	"laccolith"
"http://purl.obolibrary.org/obo/ENVO_00000241"	"tidal mudflat"
"http://purl.obolibrary.org/obo/ENVO_00000038"	"lagoon"
"http://purl.obolibrary.org/obo/ENVO_06105025"	"cohesion"
"http://purl.obolibrary.org/obo/ENVO_00000376"	"biosphere reserve"
"http://purl.obolibrary.org/obo/ENVO_01001121"	"plant matter"
"http://purl.obolibrary.org/obo/PATO_0000404"	"coiled"
"http://purl.obolibrary.org/obo/ENVO_01000690"	"mass wasting"
"http://purl.obolibrary.org/obo/CHEBI_33431"	"elemental chlorine"
"http://purl.obolibrary.org/obo/CHEBI_28938"	"ammonium"
"http://purl.obolibrary.org/obo/UBERON_0004708"	"paired limb/fin"
"http://purl.obolibrary.org/obo/ENVO_03000041"	"brine channel"
"http://purl.obolibrary.org/obo/ENVO_01001219"	"ionizing stellar radiation"
"http://purl.obolibrary.org/obo/ENVO_01000613"	"watercraft"
"http://purl.obolibrary.org/obo/ENVO_01000951"	"natural environment"
"http://purl.obolibrary.org/obo/ENVO_3100006"	"concentration of beta-carotene in liquid water"
"http://purl.obolibrary.org/obo/ENVO_01000113"	"suspended sediment"
"http://purl.obolibrary.org/obo/CHEBI_29067"	"carboxylic acid anion"
"http://purl.obolibrary.org/obo/PATO_0000309"	"young"
"http://purl.obolibrary.org/obo/ENVO_00000562"	"park"
"http://purl.obolibrary.org/obo/ENVO_00002272"	"waste treatment plant"
"http://purl.obolibrary.org/obo/ENVO_06105107"	"marine anthropogenic litter"
"http://purl.obolibrary.org/obo/CHEBI_26167"	"polar amino acid"
"http://purl.obolibrary.org/obo/PCO_0000002"	"ecological community"
"http://purl.obolibrary.org/obo/CHEBI_26562"	"ribose phosphate"
"http://purl.obolibrary.org/obo/FOODON_00001049"	"pork chop food product"
"http://purl.obolibrary.org/obo/CHEBI_25501"	"neoxanthin"
"http://purl.obolibrary.org/obo/CHEBI_35294"	"carbopolycyclic compound"
"http://purl.obolibrary.org/obo/FOODON_00002158"	"food (preserved)"
"http://purl.obolibrary.org/obo/ENVO_01001830"	"tropical biome"
"http://purl.obolibrary.org/obo/ENVO_01001393"	"Bathymodiolus gill tissue material"
"http://purl.obolibrary.org/obo/ENVO_01001466"	"UNEP-WCMC class 6 mountain"
"http://purl.obolibrary.org/obo/ENVO_00003052"	"obsolete Brie"
"http://purl.obolibrary.org/obo/ENVO_01001836"	"montane biome"
"http://purl.obolibrary.org/obo/CHEBI_143901"	"manganese dihydroxide"
"http://purl.obolibrary.org/obo/UBERON_0010741"	"bone of pectoral complex"
"http://purl.obolibrary.org/obo/FOODON_03400840"	"beverage (non-milk) (eurofir)"
"http://purl.obolibrary.org/obo/UBERON_0009472"	"axilla"
"http://purl.obolibrary.org/obo/ENVO_01001395"	"necromass"
"http://purl.obolibrary.org/obo/ENVO_04000006"	"concentration of carbon dioxide in seawater"
"http://purl.obolibrary.org/obo/CHEBI_35341"	"steroid"
"http://purl.obolibrary.org/obo/ENVO_00002205"	"unexploded-ordnance dump"
"http://purl.obolibrary.org/obo/ENVO_01000254"	"environmental system"
"http://purl.obolibrary.org/obo/ENVO_01001004"	"groundwater"
"http://purl.obolibrary.org/obo/ENVO_01001881"	"supraglacial"
"http://purl.obolibrary.org/obo/CHEBI_23449"	"cyclic peptide"
"http://purl.obolibrary.org/obo/UBERON_0002285"	"telencephalic ventricle"
"http://purl.obolibrary.org/obo/ENVO_00000048"	"navigation canal"
"http://purl.obolibrary.org/obo/ENVO_01000481"	"silica-based glass"
"http://purl.obolibrary.org/obo/ENVO_00005801"	"rhizosphere"
"http://purl.obolibrary.org/obo/UBERON_0007719"	"bone of reproductive organ"
"http://purl.obolibrary.org/obo/OBI_0100026"	"organism"
"http://purl.obolibrary.org/obo/PATO_0001678"	"efficient"
"http://purl.obolibrary.org/obo/CHEBI_33408"	"pnictogen oxoacid"
"http://purl.obolibrary.org/obo/ENVO_03000112"	"snow drift"
"http://purl.obolibrary.org/obo/CHEBI_50047"	"organic amino compound"
"http://purl.obolibrary.org/obo/ENVO_02500013"	"reforestation"
"http://purl.obolibrary.org/obo/UBERON_0001243"	"serosa of intestine"
"http://purl.obolibrary.org/obo/NCBITaxon_7586"	"Echinodermata"
"http://purl.obolibrary.org/obo/CHEBI_83348"	"chlorophyllide a(2-)"
"http://purl.obolibrary.org/obo/ENVO_01000616"	"motorscooter"
"http://purl.obolibrary.org/obo/ENVO_06105112"	"synthetic plastic"
"http://purl.obolibrary.org/obo/ENVO_03600007"	"formation fluid"
"http://purl.obolibrary.org/obo/ENVO_03000013"	"cirque glacier"
"http://purl.obolibrary.org/obo/PATO_0001241"	"physical object quality"
"http://purl.obolibrary.org/obo/FOODON_00001234"	"mayonnaise food product"
"http://purl.obolibrary.org/obo/ENVO_02500042"	"pollution control"
"http://purl.obolibrary.org/obo/ENVO_00000140"	"drainage ditch"
"http://purl.obolibrary.org/obo/ENVO_01000652"	"river channel"
"http://purl.obolibrary.org/obo/GO_0019411"	"aerobic respiration, using ferrous ions as electron donor"
"http://purl.obolibrary.org/obo/CHEBI_49828"	"praseodymium atom"
"http://purl.obolibrary.org/obo/ENVO_03510008"	"diesel exhaust"
"http://purl.obolibrary.org/obo/PATO_0001323"	"area"
"http://purl.obolibrary.org/obo/CHEBI_36059"	"hydroxy monocarboxylic acid anion"
"http://purl.obolibrary.org/obo/FOODON_00002791"	"vetch seed (whole)"
"http://purl.obolibrary.org/obo/ENVO_01001143"	"lava planet"
"http://purl.obolibrary.org/obo/ENVO_00000520"	"landslide"
"http://purl.obolibrary.org/obo/CHEBI_36339"	"baryon"
"http://purl.obolibrary.org/obo/ENVO_01001305"	"vegetated area"
"http://purl.obolibrary.org/obo/ENVO_01000918"	"open animal house"
"http://purl.obolibrary.org/obo/ENVO_00000288"	"cotton plantation"
"http://purl.obolibrary.org/obo/CHEBI_2706"	"Anatoxin a"
"http://purl.obolibrary.org/obo/NCBITaxon_1206794"	"Ecdysozoa"
"http://purl.obolibrary.org/obo/UBERON_0003071"	"eye primordium"
"http://purl.obolibrary.org/obo/ENVO_00000471"	"flood control dam"
"http://purl.obolibrary.org/obo/ENVO_01000657"	"igneous intrusion process"
"http://purl.obolibrary.org/obo/UBERON_0035037"	"jaw epithelium"
"http://purl.obolibrary.org/obo/FOODON_00001278"	"cake food product"
"http://purl.obolibrary.org/obo/FOODON_00001216"	"cream food product"
"http://purl.obolibrary.org/obo/PATO_0002174"	"misaligned away from"
"http://purl.obolibrary.org/obo/UBERON_0009494"	"pharyngeal arch mesenchymal region"
"http://purl.obolibrary.org/obo/ENVO_01001215"	"visible spectrum stellar radiation"
"http://purl.obolibrary.org/obo/ENVO_00000359"	"natural monument"
"http://purl.obolibrary.org/obo/ENVO_01000721"	"icemelt"
"http://purl.obolibrary.org/obo/ENVO_00002054"	"chalk"
"http://purl.obolibrary.org/obo/ENVO_02000060"	"obsolete apple cider"
"http://purl.obolibrary.org/obo/FOODON_00001170"	"grape fruit food product"
"http://purl.obolibrary.org/obo/ENVO_00002118"	"sea sand"
"http://purl.obolibrary.org/obo/ENVO_09000008"	"concentration of carbon atom in soil"
"http://purl.obolibrary.org/obo/ENVO_00003886"	"obsolete bottled beer"
"http://purl.obolibrary.org/obo/ENVO_01000360"	"solutional cave"
"http://purl.obolibrary.org/obo/PATO_0002008"	"concave 3-D shape"
"http://purl.obolibrary.org/obo/CHEBI_37577"	"heteroatomic molecular entity"
"http://purl.obolibrary.org/obo/UBERON_0006596"	"presumptive blood"
"http://purl.obolibrary.org/obo/UBERON_0000010"	"peripheral nervous system"
"http://purl.obolibrary.org/obo/ENVO_01001486"	"landspout"
"http://purl.obolibrary.org/obo/ENVO_0010008"	"obsolete fermented sugar cane beverage"
"http://purl.obolibrary.org/obo/UBERON_0001798"	"vitreous body"
"http://purl.obolibrary.org/obo/ENVO_00000561"	"military training area"
"http://purl.obolibrary.org/obo/ENVO_09100005"	"dissolved nitrogen atom in soil"
"http://purl.obolibrary.org/obo/ENVO_01000537"	"atmospheric ozone"
"http://purl.obolibrary.org/obo/ENVO_01001231"	"kerogen"
"http://purl.obolibrary.org/obo/PATO_0000367"	"right"
"http://purl.obolibrary.org/obo/PO_0025337"	"life of whole plant stage"
"http://purl.obolibrary.org/obo/CHEBI_29241"	"silicate(4-)"
"http://purl.obolibrary.org/obo/CHEBI_35441"	"antiinfective agent"
"http://purl.obolibrary.org/obo/NCBITaxon_3313"	"Pinidae"
"http://purl.obolibrary.org/obo/ENVO_00000423"	"river island"
"http://purl.obolibrary.org/obo/ENVO_00002202"	"organically enriched sediment"
"http://purl.obolibrary.org/obo/ENVO_01001373"	"secondary atmospheric aerosol formation event"
"http://purl.obolibrary.org/obo/ENVO_21001216"	"ultraviolet radiation"
"http://purl.obolibrary.org/obo/ENVO_01000449"	"wet meadow ecosystem"
"http://purl.obolibrary.org/obo/ENVO_03000016"	"material decumulation process"
"http://purl.obolibrary.org/obo/NCBITaxon_41197"	"Heteroneura"
"http://purl.obolibrary.org/obo/CHEBI_35296"	"ortho-fused polycyclic arene"
"http://purl.obolibrary.org/obo/PATO_0001420"	"buoyancy"
"http://purl.obolibrary.org/obo/CHEBI_76932"	"pathway inhibitor"
"http://purl.obolibrary.org/obo/NCBITaxon_91836"	"malvids"
"http://purl.obolibrary.org/obo/ENVO_01000385"	"temperate deciduous broadleaf forest"
"http://purl.obolibrary.org/obo/ENVO_01001377"	"sea surface height"
"http://purl.obolibrary.org/obo/NCBITaxon_4435"	"Batis <eudicots>"
"http://purl.obolibrary.org/obo/ENVO_03600030"	"soil horizon"
"http://purl.obolibrary.org/obo/ENVO_01000832"	"raindrop"
"http://purl.obolibrary.org/obo/CHEBI_36961"	"chalcocarbonic acid"
"http://purl.obolibrary.org/obo/ENVO_00000178"	"levee"
"http://purl.obolibrary.org/obo/ENVO_01001257"	"saline shrimp pond water"
"http://purl.obolibrary.org/obo/ENVO_01001339"	"diurnal marine tidal flow process"
"http://purl.obolibrary.org/obo/ENVO_00003878"	"obsolete fruit extract product"
"http://purl.obolibrary.org/obo/ENVO_03600010"	"membrane bioreactor"
"http://purl.obolibrary.org/obo/ENVO_01001796"	"temperate mixed forest"
"http://purl.obolibrary.org/obo/ENVO_01001198"	"intrinsic magnetosphere"
"http://purl.obolibrary.org/obo/UBERON_0000982"	"skeletal joint"
"http://purl.obolibrary.org/obo/NCBITaxon_33340"	"Neoptera"
"http://purl.obolibrary.org/obo/UBERON_0000476"	"acellular anatomical structure"
"http://purl.obolibrary.org/obo/PATO_0002311"	"fimbriated"
"http://purl.obolibrary.org/obo/ENVO_01000088"	"mid-shelf fronts"
"http://purl.obolibrary.org/obo/ENVO_01000824"	"exorheic lake"
"http://purl.obolibrary.org/obo/ENVO_02000012"	"obsolete camel milk"
"http://purl.obolibrary.org/obo/ENVO_00003040"	"animal house"
"http://purl.obolibrary.org/obo/ENVO_03000012"	"glacial transport process"
"http://purl.obolibrary.org/obo/UBERON_0000464"	"anatomical space"
"http://purl.obolibrary.org/obo/UBERON_0004274"	"lateral ventricle choroid plexus epithelium"
"http://purl.obolibrary.org/obo/PATO_0001757"	"electrical conductivity"
"http://purl.obolibrary.org/obo/ENVO_01000897"	"electrostatic discharge process"
"http://purl.obolibrary.org/obo/CHEBI_76898"	"EC 1.14.14.1 (unspecific monooxygenase) inhibitor"
"http://purl.obolibrary.org/obo/ENVO_00003900"	"rye grass silage"
"http://purl.obolibrary.org/obo/CHEBI_33465"	"elemental pnictogen"
"http://purl.obolibrary.org/obo/ENVO_01000877"	"atmospheric storm"
"http://purl.obolibrary.org/obo/ENVO_00002141"	"leachate"
"http://purl.obolibrary.org/obo/ENVO_01000248"	"dense settlement biome"
"http://purl.obolibrary.org/obo/UBERON_0002405"	"immune system"
"http://purl.obolibrary.org/obo/UBERON_0004731"	"neuromere"
"http://purl.obolibrary.org/obo/UBERON_0007794"	"secretion of serous gland"
"http://purl.obolibrary.org/obo/ENVO_00003970"	"obsolete sugar"
"http://purl.obolibrary.org/obo/UBERON_0001434"	"skeletal system"
"http://purl.obolibrary.org/obo/ENVO_01000988"	"ethnic food shop"
"http://purl.obolibrary.org/obo/PATO_0001305"	"increased temperature"
"http://purl.obolibrary.org/obo/ENVO_00000080"	"mountain range"
"http://purl.obolibrary.org/obo/ENVO_01000747"	"regolith"
"http://purl.obolibrary.org/obo/ENVO_00003039"	"obsolete acifified beer wort"
"http://purl.obolibrary.org/obo/CHEBI_26490"	"quinate"
"http://purl.obolibrary.org/obo/ENVO_01000552"	"natural gas"
"http://purl.obolibrary.org/obo/ENVO_01000395"	"temperate sclerophyllous dry forest"
"http://purl.obolibrary.org/obo/ENVO_01000510"	"sheet-iron building roof"
"http://purl.obolibrary.org/obo/UBERON_0004291"	"heart rudiment"
"http://purl.obolibrary.org/obo/CHEBI_33636"	"bicyclic compound"
"http://purl.obolibrary.org/obo/NCBITaxon_1329799"	"Archelosauria"
"http://purl.obolibrary.org/obo/ENVO_00000078"	"farm"
"http://purl.obolibrary.org/obo/ENVO_01000593"	"framed bed"
"http://purl.obolibrary.org/obo/ENVO_00002222"	"food shop"
"http://purl.obolibrary.org/obo/UBERON_0006311"	"chamber of eyeball"
"http://purl.obolibrary.org/obo/ENVO_00003085"	"skatole enriched soil"
"http://purl.obolibrary.org/obo/ENVO_01001164"	"geodiversity"
"http://purl.obolibrary.org/obo/CHEBI_59999"	"chemical substance"
"http://purl.obolibrary.org/obo/CHEBI_25527"	"nicotinamide nucleotide"
"http://purl.obolibrary.org/obo/ENVO_02000026"	"chyme material"
"http://purl.obolibrary.org/obo/ENVO_03000128"	"acidic water-based rain"
"http://purl.obolibrary.org/obo/UBERON_0003439"	"nerve of trunk region"
"http://purl.obolibrary.org/obo/ENVO_01000638"	"planetary crust"
"http://purl.obolibrary.org/obo/FOODON_00001230"	"mustard seed food product"
"http://purl.obolibrary.org/obo/ENVO_01000402"	"tropical mixed broadleaf forest"
"http://purl.obolibrary.org/obo/CHEBI_27560"	"boron atom"
"http://purl.obolibrary.org/obo/PATO_0001709"	"2-D extent"
"http://purl.obolibrary.org/obo/ENVO_00005748"	"dry soil"
"http://purl.obolibrary.org/obo/CHEBI_33328"	"silicon oxoacid"
"http://purl.obolibrary.org/obo/UBERON_0002546"	"cranial placode"
"http://purl.obolibrary.org/obo/ENVO_00003057"	"obsolete Emmenthal"
"http://purl.obolibrary.org/obo/UBERON_0002329"	"somite"
"http://purl.obolibrary.org/obo/NCBITaxon_6447"	"Mollusca"
"http://purl.obolibrary.org/obo/ENVO_02000031"	"breast milk material"
"http://purl.obolibrary.org/obo/ENVO_00000064"	"road"
"http://purl.obolibrary.org/obo/CHEBI_33292"	"fuel"
"http://purl.obolibrary.org/obo/ENVO_01001484"	"fire whirl"
"http://purl.obolibrary.org/obo/ENVO_00002248"	"luvisol"
"http://purl.obolibrary.org/obo/ENVO_01000316"	"alkaline environment"
"http://purl.obolibrary.org/obo/PATO_0001585"	"conductivity"
"http://purl.obolibrary.org/obo/ENVO_01001125"	"ice"
"http://purl.obolibrary.org/obo/ENVO_02000042"	"interstitial fluid material"
"http://purl.obolibrary.org/obo/ENVO_03500004"	"bike path"
"http://purl.obolibrary.org/obo/CHEBI_51584"	"metallophthalocyanines"
"http://purl.obolibrary.org/obo/NCBITaxon_71240"	"eudicotyledons"
"http://purl.obolibrary.org/obo/ENVO_01001181"	"rhizoplane"
"http://purl.obolibrary.org/obo/FOODON_03460229"	"flavoring, spice or herb, natural"
"http://purl.obolibrary.org/obo/FOODON_00002779"	"jack-bean food product"
"http://purl.obolibrary.org/obo/ENVO_00005767"	"manured soil"
"http://purl.obolibrary.org/obo/CHEBI_61120"	"nucleobase-containing molecular entity"
"http://purl.obolibrary.org/obo/ENVO_2000009"	"sub-bitumous coal"
"http://purl.obolibrary.org/obo/ENVO_2000008"	"lignite"
"http://purl.obolibrary.org/obo/CHEBI_16183"	"methane"
"http://purl.obolibrary.org/obo/ENVO_00000253"	"scroll plane"
"http://purl.obolibrary.org/obo/UBERON_0011249"	"appendicular skeletal system"
"http://purl.obolibrary.org/obo/ENVO_01001618"	"ice accumulation process"
"http://purl.obolibrary.org/obo/ENVO_00000517"	"lost stream"
"http://purl.obolibrary.org/obo/ENVO_00000134"	"permafrost"
"http://purl.obolibrary.org/obo/CHEBI_16454"	"pantothenate"
"http://purl.obolibrary.org/obo/UBERON_0007245"	"nuclear complex of neuraxis"
"http://purl.obolibrary.org/obo/UBERON_0001474"	"bone element"
"http://purl.obolibrary.org/obo/CHEBI_18059"	"lipid"
"http://purl.obolibrary.org/obo/FOODON_00001040"	"chicken meat food product"
"http://purl.obolibrary.org/obo/ENVO_00000532"	"intermittent saline evaporation pond"
"http://purl.obolibrary.org/obo/ENVO_00003095"	"quinate enriched soil"
"http://purl.obolibrary.org/obo/CHEBI_17891"	"donor"
"http://purl.obolibrary.org/obo/ENVO_01000986"	"agricultural fairground"
"http://purl.obolibrary.org/obo/FOODON_00001233"	"nut oil food product"
"http://purl.obolibrary.org/obo/ENVO_00000312"	"sandur"
"http://purl.obolibrary.org/obo/ENVO_01001537"	"sea ice hummock"
"http://purl.obolibrary.org/obo/UBERON_0009479"	"ectoderm of buccopharyngeal membrane"
"http://purl.obolibrary.org/obo/ENVO_00002201"	"cis-dichloroethane contaminated sediment"
"http://purl.obolibrary.org/obo/ENVO_00002873"	"organic waste material"
"http://purl.obolibrary.org/obo/ENVO_00000213"	"marine mesopelagic zone"
"http://purl.obolibrary.org/obo/CHEBI_58072"	"carbon monoxide(1+)"
"http://purl.obolibrary.org/obo/ENVO_01001757"	"dry microburst"
"http://purl.obolibrary.org/obo/ENVO_01000361"	"primary cave"
"http://purl.obolibrary.org/obo/ENVO_01000077"	"marine pycnocline"
"http://purl.obolibrary.org/obo/ENVO_00000184"	"hanging valley"
"http://purl.obolibrary.org/obo/UBERON_0010427"	"ciliary processes"
"http://purl.obolibrary.org/obo/ENVO_01000103"	"western boundary current"
"http://purl.obolibrary.org/obo/UBERON_0015808"	"eye epithelium"
"http://purl.obolibrary.org/obo/UBERON_0011215"	"central nervous system cell part cluster"
"http://purl.obolibrary.org/obo/ENVO_01000587"	"piece of furniture"
"http://purl.obolibrary.org/obo/ENVO_03000040"	"melt pond"
"http://purl.obolibrary.org/obo/ENVO_03510036"	"rock dust"
"http://purl.obolibrary.org/obo/ENVO_01000952"	"anthropisation"
"http://purl.obolibrary.org/obo/ENVO_00000027"	"spring"
"http://purl.obolibrary.org/obo/ENVO_00000147"	"ocean current"
"http://purl.obolibrary.org/obo/ENVO_01001415"	"homogenitus cloud"
"http://purl.obolibrary.org/obo/CHEBI_60004"	"mixture"
"http://purl.obolibrary.org/obo/ENVO_01000809"	"minor planet"
"http://purl.obolibrary.org/obo/ENVO_01001550"	"sea-ice lead"
"http://purl.obolibrary.org/obo/FOODON_03460156"	"obsolete: molasses added"
"http://purl.obolibrary.org/obo/ENVO_0010005"	"obsolete fermented beverage"
"http://purl.obolibrary.org/obo/ENVO_01001371"	"alpine tundra ecosystem"
"http://purl.obolibrary.org/obo/ENVO_00003894"	"face cream product"
"http://purl.obolibrary.org/obo/ENVO_01000065"	"marine oxygen minimum zone"
"http://purl.obolibrary.org/obo/UBERON_0003068"	"axial mesoderm"
"http://purl.obolibrary.org/obo/ENVO_00000156"	"desert oasis"
"http://purl.obolibrary.org/obo/UBERON_0004471"	"musculature of pectoral girdle"
"http://purl.obolibrary.org/obo/ENVO_00002154"	"radioactive sediment"
"http://purl.obolibrary.org/obo/UBERON_0003456"	"respiratory system lymphatic vessel"
"http://purl.obolibrary.org/obo/UBERON_0004141"	"heart tube"
"http://purl.obolibrary.org/obo/ENVO_03000063"	"new ice"
"http://purl.obolibrary.org/obo/UBERON_0000481"	"multi-tissue structure"
"http://purl.obolibrary.org/obo/ENVO_01000919"	"glacial ice ablation process"
"http://purl.obolibrary.org/obo/ENVO_01000262"	"seep"
"http://purl.obolibrary.org/obo/CHEBI_22256"	"adenosine phosphate"
"http://purl.obolibrary.org/obo/ENVO_00002242"	"lixisol"
"http://purl.obolibrary.org/obo/CHEBI_25567"	"nitrous acid"
"http://purl.obolibrary.org/obo/FOODON_00001106"	"camelid dairy food product"
"http://purl.obolibrary.org/obo/ENVO_01000856"	"temperate marginal sea biome"
"http://purl.obolibrary.org/obo/ENVO_01001080"	"space weather"
